PlanetNaturalId,PlanetName,ExplorersGraceEnabled,SimulationPeriod,TimestampMs,NextPopulationPioneer,NextPopulationSettler,NextPopulationTechnician,NextPopulationEngineer,NextPopulationScientist,PopulationDifferencePioneer,PopulationDifferenceSettler,PopulationDifferenceTechnician,PopulationDifferenceEngineer,PopulationDifferenceScientist,AverageHappinessPioneer,AverageHappinessSettler,AverageHappinessTechnician,AverageHappinessEngineer,AverageHappinessScientist,UnemploymentRatePioneer,UnemploymentRateSettler,UnemploymentRateTechnician,UnemploymentRateEngineer,UnemploymentRateScientist,OpenJobsPioneer,OpenJobsSettler,OpenJobsTechnician,OpenJobsEngineer,OpenJobsScientist,NeedFulfillmentLifeSupport,NeedFulfillmentSafety,NeedFulfillmentHealth,NeedFulfillmentComfort,NeedFulfillmentCulture,NeedFulfillmentEducation
XH-668f,XH-668f,False,6,1659648779023,193,2,0,0,0,0,-1,0,0,0,0.5210601091384888,0,0.6499502658843994,0.3499751389026642,0.24997512996196747,0.37823835015296936,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
XH-668f,XH-668f,False,7,1660253579023,193,2,0,0,0,0,0,0,0,0,0.5216014385223389,0,0.6499999761581421,0.3499999940395355,0.25,0.37823835015296936,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
XH-668f,XH-668f,False,8,1660858379023,193,2,0,0,0,0,0,0,0,0,0.5217616558074951,0,0.6499999761581421,0.3499999940395355,0.25,0.37823835015296936,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
XH-668f,XH-668f,False,9,1661463179023,193,2,0,0,0,0,0,0,0,0,0.5217616558074951,0,0.6499999761581421,0.3499999940395355,0.25,0.37823835015296936,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
XH-668f,XH-668f,False,10,1662067979023,193,2,0,0,0,0,0,0,0,0,0.5217616558074951,0,0.6499999761581421,0.3499999940395355,0.25,0.37823835015296936,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
XH-668f,XH-668f,False,11,1662672779023,193,2,0,0,0,0,0,0,0,0,0.5217616558074951,0,0.6499999761581421,0.3499999940395355,0.25,0.37823835015296936,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
UV-062h,UV-062h,True,0,1630135930269,257,3,0,0,0,57,3,0,0,0,1,1,1,0.8500000238418579,0.75,0.10000000149011612,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
UV-062h,UV-062h,True,1,1630740730269,332,5,0,0,0,75,2,0,0,0,1,0.692307710647583,1,0.8500000238418579,0.75,0.2996108829975128,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
UV-062h,UV-062h,True,2,1631345530269,429,8,0,0,0,97,3,0,0,0,1,0.6176470518112183,1,0.829675018787384,0.7300455570220947,0.09638553857803345,1,0,0,0,0,0,0,0,0,1,0.5917159914970398,0.9842519760131836,0,0,0
UV-062h,UV-062h,True,3,1631950330269,541,12,0,0,0,112,4,0,0,0,0.9692725539207458,0.5526315569877625,0.9867976307868958,0.8004539012908936,0.7057526707649231,0.30069929361343384,1,0,0,0,0,0,0,0,0,1,0.4559963643550873,0.7581501007080078,0,0,0
UV-062h,UV-062h,False,4,1632555130269,539,14,0,0,0,-2,2,0,0,0,0.6563155651092529,0.32499998807907104,0.7470319867134094,0.5651694536209106,0.47829800844192505,0.4454713463783264,1,0,0,0,0,0,0,0,0,0.9041591286659241,0.3601008355617523,0.5984440445899963,0,0,0
UV-062h,UV-062h,False,5,1633159930269,532,15,0,0,0,-7,1,0,0,0,0.4573186933994293,0.17499999701976776,0.5952875018119812,0.41551727056503296,0.33419421315193176,0.44341373443603516,1,0,0,0,0,0,0,0,0,0.9041591286659241,0.3598416745662689,0.5977286100387573,0,0,0
UV-062h,UV-062h,False,6,1633764730269,512,14,0,0,0,-20,-1,0,0,0,0.3080283999443054,0.07500000298023224,0.4774268567562103,0.3008664548397064,0.2229566127061844,0.43609023094177246,1,0,0,0,0,0,0,0,0,0.9140768051147461,0.3636363744735718,0.6038647294044495,0,0,0
UV-062h,UV-062h,False,7,1634369530269,486,14,0,0,0,-26,0,0,0,0,0.2532564699649811,0.02500000037252903,0.4249499440193176,0.24822485446929932,0.17074908316135406,0.4140625,1,0,0,0,0,0,0,0,0,0.9505703449249268,0.37821483612060547,0.6281406879425049,0,0,0
UV-062h,UV-062h,False,8,1634974330269,462,13,0,0,0,-24,-1,0,0,0,0.2574562728404999,0,0.4089992940425873,0.22840169072151184,0.14901240170001984,0.3827160596847534,1,0,0,0,0,0,0,0,0,1,0.3977724611759186,0.6605019569396973,0,0,0
UV-062h,UV-062h,False,9,1635579130269,444,12,0,0,0,-18,-1,0,0,0,0.30194899439811707,0,0.42365583777427673,0.23624616861343384,0.15445014834403992,0.350649356842041,1,0,0,0,0,0,0,0,0,1,0.4187604784965515,0.6954103112220764,0,0,0
UV-062h,UV-062h,False,10,1636183930269,430,11,0,0,0,-14,-1,0,0,0,0.3452486991882324,0,0.4382123351097107,0.243875190615654,0.1598963737487793,0.3243243098258972,1,0,0,0,0,0,0,0,0,1,0.4363001883029938,0.7246376872062683,0,0,0
UV-062h,UV-062h,False,11,1636788730269,420,10,0,0,0,-10,-1,0,0,0,0.383285790681839,0,0.4512980282306671,0.25058722496032715,0.16483335196971893,0.302325576543808,1,0,0,0,0,0,0,0,0,1,0.45126354694366455,0.7496252059936523,0,0,0
UV-062h,UV-062h,False,12,1637393530269,413,9,0,0,0,-7,-1,0,0,0,0.41421258449554443,0,0.4621828496456146,0.2560914158821106,0.1689618080854416,0.2857142984867096,1,0,0,0,0,0,0,0,0,1,0.46296295523643494,0.7692307829856873,0,0,0
UV-062h,UV-062h,False,13,1637998330269,408,8,0,0,0,-5,-1,0,0,0,0.4380096197128296,0,0.4708237051963806,0.2604118585586548,0.17225222289562225,0.2736077606678009,1,0,0,0,0,0,0,0,0,1,0.4719207286834717,0.7843137383460999,0,0,0
UV-062h,UV-062h,False,14,1638603130269,404,7,0,0,0,-4,-1,0,0,0,0.45633387565612793,0,0.4776940941810608,0.2638470530509949,0.17486754059791565,0.2647058963775635,1,0,0,0,0,0,0,0,0,1,0.4789271950721741,0.7961783409118652,0,0,0
UV-062h,UV-062h,False,15,1639207930269,402,6,0,0,0,-2,-1,0,0,0,0.47061827778816223,0,0.48326006531715393,0.26663002371788025,0.17698541283607483,0.2574257552623749,1,0,0,0,0,0,0,0,0,1,0.4849660396575928,0.8064516186714172,0,0,0
UV-062h,UV-062h,False,16,1639812730269,400,5,0,0,0,-2,-1,0,0,0,0.48072272539138794,0,0.4874575436115265,0.26872876286506653,0.17858153581619263,0.2537313401699066,1,0,0,0,0,0,0,0,0,1,0.48875856399536133,0.8130081295967102,0,0,0
UV-062h,UV-062h,False,17,1640417530269,399,4,0,0,0,-1,-1,0,0,0,0.4885467290878296,0,0.4909166097640991,0.27045831084251404,0.17989607155323029,0.25,1,0,0,0,0,0,0,0,0,1,0.4926108419895172,0.8196721076965332,0,0,0
UV-062h,UV-062h,False,18,1641022330269,399,4,0,0,0,0,0,0,0,0,0.49405425786972046,0,0.49361345171928406,0.2718067169189453,0.18091998994350433,0.24812030792236328,1,0,0,0,0,0,0,0,0,1,0.4952946901321411,0.8244023323059082,0,0,0
UV-062h,UV-062h,False,19,1641627130269,399,4,0,0,0,0,0,0,0,0,0.4970872402191162,0,0.4951433837413788,0.2725716829299927,0.18150071799755096,0.24812030792236328,1,0,0,0,0,0,0,0,0,1,0.4952946901321411,0.8244023323059082,0,0,0
UV-062h,UV-062h,False,20,1642231930269,399,4,0,0,0,0,0,0,0,0,0.49858999252319336,0,0.49594777822494507,0.272973895072937,0.18180590867996216,0.24812030792236328,1,0,0,0,0,0,0,0,0,1,0.4952946901321411,0.8244023323059082,0,0,0
UV-062h,UV-062h,False,21,1642836730269,399,4,0,0,0,0,0,0,0,0,0.499200701713562,0,0.49628183245658875,0.27314090728759766,0.18193262815475464,0.24812030792236328,1,0,0,0,0,0,0,0,0,1,0.4952946901321411,0.8244023323059082,0,0,0
UV-062h,UV-062h,False,22,1643441530269,399,4,0,0,0,0,0,0,0,0,0.4993637204170227,0,0.49637964367866516,0.27318981289863586,0.18196970224380493,0.24812030792236328,1,0,0,0,0,0,0,0,0,1,0.4952946901321411,0.8244023323059082,0,0,0
UV-062h,UV-062h,False,23,1644046330269,399,3,1,0,0,0,-1,1,0,0,0.4993637204170227,0,0.49637964367866516,0.27318981289863586,0.18196970224380493,0.24812030792236328,1,0,0,0,0,0,0,0,0,1,0.4952946901321411,0.8244023323059082,0,0,0
UV-062h,UV-062h,False,24,1644651130269,399,2,1,0,0,0,-1,0,0,0,0.49933141469955444,0,0.2978277802467346,0.27312803268432617,0.18193505704402924,0.24812030792236328,1,1,0,0,0,0,0,0,0,1,0.49578583240509033,0.8230452537536621,0,0,0
UV-062h,UV-062h,False,25,1645255930269,399,2,1,0,0,0,0,0,0,0,0.49962225556373596,0,0.17373287677764893,0.27331170439720154,0.18208132684230804,0.24812030792236328,1,1,0,0,0,0,0,0,0,1,0.4972650408744812,0.8257638216018677,0,0,0
UV-062h,UV-062h,False,26,1645860730269,399,2,1,0,0,0,0,0,0,0,0.49980050325393677,0,0.07445694506168365,0.27341973781585693,0.18216896057128906,0.24812030792236328,1,1,0,0,0,0,0,0,0,1,0.4972650408744812,0.8257638216018677,0,0,0
UV-062h,UV-062h,False,27,1646465530269,399,2,1,0,0,0,0,0,0,0,0.4999479353427887,0,0.02481898106634617,0.2735154330730438,0.18224425613880157,0.24812030792236328,1,1,0,0,0,0,0,0,0,1,0.4972650408744812,0.8257638216018677,0,0,0
UV-062h,UV-062h,False,28,1647070330269,399,2,1,0,0,0,0,0,0,0,0.5000216364860535,0,0,0.27356329560279846,0.18228189647197723,0.24812030792236328,1,1,0,0,0,0,0,0,0,1,0.4972650408744812,0.8257638216018677,0,0,0
UV-062h,UV-062h,False,29,1647675130269,399,2,1,0,0,0,0,0,0,0,0.5000605583190918,0,0,0.2735910713672638,0.18230289220809937,0.24812030792236328,1,1,0,0,0,0,0,0,0,1,0.4972650408744812,0.8257638216018677,0,0,0
UV-062h,UV-062h,False,30,1648279930269,399,2,1,0,0,0,0,0,0,0,0.5000605583190918,0,0,0.2735910713672638,0.18230289220809937,0.24812030792236328,1,1,0,0,0,0,0,0,0,1,0.4972650408744812,0.8257638216018677,0,0,0
UV-062h,UV-062h,False,31,1648884730269,399,2,1,0,0,0,0,0,0,0,0.5000605583190918,0,0,0.2735910713672638,0.18230289220809937,0.24812030792236328,1,1,0,0,0,0,0,0,0,1,0.4972650408744812,0.8257638216018677,0,0,0
UV-062h,UV-062h,False,32,1649489530269,399,2,1,0,0,0,0,0,0,0,0.5000605583190918,0,0,0.2735910713672638,0.18230289220809937,0.24812030792236328,1,1,0,0,0,0,0,0,0,1,0.4972650408744812,0.8257638216018677,0,0,0
UV-062h,UV-062h,False,33,1650094330269,399,2,1,0,0,0,0,0,0,0,0.5000605583190918,0,0,0.2735910713672638,0.18230289220809937,0.24812030792236328,1,1,0,0,0,0,0,0,0,1,0.4972650408744812,0.8257638216018677,0,0,0
UV-062h,UV-062h,False,34,1650699130269,399,2,1,0,0,0,0,0,0,0,0.5000605583190918,0,0,0.2735910713672638,0.18230289220809937,0.24812030792236328,1,1,0,0,0,0,0,0,0,1,0.4972650408744812,0.8257638216018677,0,0,0
UV-062h,UV-062h,False,35,1651303930269,399,2,1,0,0,0,0,0,0,0,0.5000605583190918,0,0,0.2735910713672638,0.18230289220809937,0.24812030792236328,1,1,0,0,0,0,0,0,0,1,0.4972650408744812,0.8257638216018677,0,0,0
UV-062h,UV-062h,False,36,1651908730269,399,2,1,0,0,0,0,0,0,0,0.5000605583190918,0,0,0.2735910713672638,0.18230289220809937,0.24812030792236328,1,1,0,0,0,0,0,0,0,1,0.4972650408744812,0.8257638216018677,0,0,0
UV-062h,UV-062h,False,37,1652513530269,399,2,1,0,0,0,0,0,0,0,0.5000605583190918,0,0,0.2735910713672638,0.18230289220809937,0.24812030792236328,1,1,0,0,0,0,0,0,0,1,0.4972650408744812,0.8257638216018677,0,0,0
UV-062h,UV-062h,False,38,1653118330269,399,2,1,0,0,0,0,0,0,0,0.5000605583190918,0,0,0.2735910713672638,0.18230289220809937,0.24812030792236328,1,1,0,0,0,0,0,0,0,1,0.4972650408744812,0.8257638216018677,0,0,0
UV-062h,UV-062h,False,39,1653723130269,399,2,1,0,0,0,0,0,0,0,0.5000605583190918,0,0,0.2735910713672638,0.18230289220809937,0.24812030792236328,1,1,0,0,0,0,0,0,0,1,0.4972650408744812,0.8257638216018677,0,0,0
UV-062h,UV-062h,False,40,1654327930269,399,2,1,0,0,0,0,0,0,0,0.5000605583190918,0,0,0.2735910713672638,0.18230289220809937,0.24812030792236328,1,1,0,0,0,0,0,0,0,1,0.4972650408744812,0.8257638216018677,0,0,0
UV-062h,UV-062h,False,41,1654932730269,399,2,1,0,0,0,0,0,0,0,0.5000605583190918,0,0,0.2735910713672638,0.18230289220809937,0.24812030792236328,1,1,0,0,0,0,0,0,0,1,0.4972650408744812,0.8257638216018677,0,0,0
UV-062h,UV-062h,False,42,1655537530269,399,2,1,0,0,0,0,0,0,0,0.5000605583190918,0,0,0.2735910713672638,0.18230289220809937,0.24812030792236328,1,1,0,0,0,0,0,0,0,1,0.4972650408744812,0.8257638216018677,0,0,0
UV-062h,UV-062h,False,43,1656142330269,399,2,1,0,0,0,0,0,0,0,0.5000605583190918,0,0,0.2735910713672638,0.18230289220809937,0.24812030792236328,1,1,0,0,0,0,0,0,0,1,0.4972650408744812,0.8257638216018677,0,0,0
UV-062h,UV-062h,False,44,1656747130269,399,2,1,0,0,0,0,0,0,0,0.5000605583190918,0,0,0.2735910713672638,0.18230289220809937,0.24812030792236328,1,1,0,0,0,0,0,0,0,1,0.4972650408744812,0.8257638216018677,0,0,0
UV-062h,UV-062h,False,45,1657351930269,399,2,1,0,0,0,0,0,0,0,0.5000605583190918,0,0,0.2735910713672638,0.18230289220809937,0.24812030792236328,1,1,0,0,0,0,0,0,0,1,0.4972650408744812,0.8257638216018677,0,0,0
UV-062h,UV-062h,False,46,1657956730269,399,2,1,0,0,0,0,0,0,0,0.5000605583190918,0,0,0.2735910713672638,0.18230289220809937,0.24812030792236328,1,1,0,0,0,0,0,0,0,1,0.4972650408744812,0.8257638216018677,0,0,0
UV-062h,UV-062h,False,47,1658561530269,399,2,1,0,0,0,0,0,0,0,0.5000605583190918,0,0,0.2735910713672638,0.18230289220809937,0.24812030792236328,1,1,0,0,0,0,0,0,0,1,0.4972650408744812,0.8257638216018677,0,0,0
UV-062h,UV-062h,False,48,1659166330269,399,2,1,0,0,0,0,0,0,0,0.5000605583190918,0,0,0.2735910713672638,0.18230289220809937,0.24812030792236328,1,1,0,0,0,0,0,0,0,1,0.4972650408744812,0.8257638216018677,0,0,0
UV-062h,UV-062h,False,49,1659771130269,399,2,1,0,0,0,0,0,0,0,0.5000605583190918,0,0,0.2735910713672638,0.18230289220809937,0.24812030792236328,1,1,0,0,0,0,0,0,0,1,0.4972650408744812,0.8257638216018677,0,0,0
UV-062h,UV-062h,False,50,1660375930269,399,2,1,0,0,0,0,0,0,0,0.5000605583190918,0,0,0.2735910713672638,0.18230289220809937,0.24812030792236328,1,1,0,0,0,0,0,0,0,1,0.4972650408744812,0.8257638216018677,0,0,0
UV-062h,UV-062h,False,51,1660980730269,399,2,1,0,0,0,0,0,0,0,0.5000605583190918,0,0,0.2735910713672638,0.18230289220809937,0.24812030792236328,1,1,0,0,0,0,0,0,0,1,0.4972650408744812,0.8257638216018677,0,0,0
UV-062h,UV-062h,False,52,1661585530269,399,2,1,0,0,0,0,0,0,0,0.5000605583190918,0,0,0.2735910713672638,0.18230289220809937,0.24812030792236328,1,1,0,0,0,0,0,0,0,1,0.4972650408744812,0.8257638216018677,0,0,0
IY-206i,IY-206i,False,0,1642596192351,194,2,0,0,0,-6,2,0,0,0,0.4000000059604645,0.8500000238418579,0.6499999761581421,0.3499999940395355,0.25,0.5,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
IY-206i,IY-206i,False,1,1643200992351,189,3,0,0,0,-5,1,0,0,0,0.40951624512672424,0.32692307233810425,0.6499999761581421,0.3499999940395355,0.25,0.4845360815525055,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
IY-206i,IY-206i,False,2,1643805792351,187,5,0,0,0,-2,2,0,0,0,0.6869011521339417,0.6705882549285889,0.6499999761581421,0.3499999940395355,0.25,0,0,0,0,0,71,17,0,0,0,1,1,1,0,0,0
IY-206i,IY-206i,False,3,1644410592351,206,7,0,0,0,19,2,0,0,0,0.8137818574905396,0.7736842036247253,0.6499999761581421,0.3499999940395355,0.25,0,0,0,0,0,73,15,0,0,0,1,1,1,0,0,0
IY-206i,IY-206i,False,4,1645015392351,245,13,0,0,0,39,6,0,0,0,0.9115464091300964,0.8924999833106995,0.6446268558502197,0.34731343388557434,0.24731343984603882,0,0,0,0,0,54,13,0,0,0,1,0.9328358173370361,1,0,0,0
IY-206i,IY-206i,False,5,1645620192351,297,21,0,0,0,52,8,0,0,0,0.9320089817047119,0.949999988079071,0.6280385851860046,0.3390192985534668,0.23901928961277008,0,0,0,0,0,15,7,0,0,0,1,0.7674596905708313,1,0,0,0
IY-206i,IY-206i,False,6,1646224992351,334,32,0,0,0,37,11,0,0,0,0.8480139374732971,0.8754402995109558,0.6053450107574463,0.3276725113391876,0.2276725023984909,0.12457912415266037,0.0476190485060215,0,0,0,0,0,0,0,0,1,0.6207324862480164,1,0,0,0
IY-206i,IY-206i,False,7,1646829792351,335,37,0,0,0,1,5,0,0,0,0.7189491391181946,0.6473934650421143,0.5695509910583496,0.3097754716873169,0.2120763659477234,0.2215568870306015,0.375,0,0,0,0,0,0,0,0,1,0.5370569229125977,0.8849557638168335,0,0,0
IY-206i,IY-206i,False,8,1647434592351,331,39,1,0,0,-4,2,1,0,0,0.6279931664466858,0.45485541224479675,0.5439795255661011,0.296989768743515,0.201081782579422,0.2238806039094925,0.45945945382118225,0,0,0,0,0,0,0,0,1,0.5271481275558472,0.8673027157783508,0,0,0
IY-206i,IY-206i,False,9,1648039392351,328,39,1,0,0,-3,0,0,0,0,0.575779139995575,0.31480181217193604,0.321073979139328,0.28861552476882935,0.19410866498947144,0.2145015150308609,0.4871794879436493,1,0,0,0,0,0,0,0,1,0.5282620191574097,0.8658008575439453,0,0,0
IY-206i,IY-206i,False,10,1648644192351,328,34,1,0,0,0,-5,0,0,0,0.5557115077972412,0.23761877417564392,0.18412122130393982,0.2851399779319763,0.19126763939857483,0.2073170691728592,0.4871794879436493,1,0,0,0,0,0,0,0,1,0.5324813723564148,0.8726003766059875,0,0,0
IY-206i,IY-206i,False,11,1649248992351,326,32,1,0,0,-2,-2,0,0,0,0.5542045831680298,0.23731021583080292,0.0777069479227066,0.2851082682609558,0.1912318766117096,0.2073170691728592,0.4117647111415863,1,0,0,0,0,0,0,0,1,0.5411255359649658,0.8880994915962219,0,0,0
IY-206i,IY-206i,False,12,1649853792351,324,31,1,0,0,-2,-1,0,0,0,0.5610167384147644,0.2671782672405243,0.025781022384762764,0.2869322896003723,0.19262216985225677,0.20245398581027985,0.375,1,0,0,0,0,0,0,0,1,0.5476451516151428,0.8992805480957031,0,0,0
IY-206i,IY-206i,False,13,1650458592351,322,30,1,0,0,-2,-1,0,0,0,0.5682969689369202,0.30181559920310974,0,0.28897419571876526,0.1941758692264557,0.1975308656692505,0.35483869910240173,1,0,0,0,0,0,0,0,1,0.5524861812591553,0.9074410200119019,0,0,0
IY-206i,IY-206i,False,14,1651063392351,319,31,1,0,0,-3,1,0,0,0,0.5756669640541077,0.33391866087913513,0,0.29095375537872314,0.19568093121051788,0.19254659116268158,0.3333333432674408,1,0,0,0,0,0,0,0,1,0.5574135780334473,0.9157509207725525,0,0,0
IY-206i,IY-206i,False,15,1651668192351,316,32,1,0,0,-3,1,0,0,0,0.5836166143417358,0.34495237469673157,0,0.2924877405166626,0.19685052335262299,0.184952974319458,0.35483869910240173,1,0,0,0,0,0,0,0,1,0.5602241158485413,0.9199631810188293,0,0,0
IY-206i,IY-206i,False,16,1652272992351,313,33,1,0,0,-3,1,0,0,0,0.5921195149421692,0.34191522002220154,0,0.29371970891952515,0.19779297709465027,0.17721518874168396,0.375,1,0,0,0,0,0,0,0,1,0.5630630850791931,0.9242144227027893,0,0,0
IY-206i,IY-206i,False,17,1652877792351,311,33,1,0,0,-2,0,0,0,0,0.6009892225265503,0.33007490634918213,0,0.2947641909122467,0.19859440624713898,0.16932907700538635,0.39393940567970276,1,0,0,0,0,0,0,0,1,0.565930962562561,0.9285051226615906,0,0,0
IY-206i,IY-206i,False,18,1653482592351,308,33,1,0,0,-3,0,0,0,0,0.6091548800468445,0.3221307694911957,0,0.2958002984523773,0.1993885040283203,0.1639871448278427,0.39393940567970276,1,0,0,0,0,0,0,0,1,0.5691519379615784,0.9337068200111389,0,0,0
IY-206i,IY-206i,False,19,1654087392351,306,32,1,0,0,-2,-1,0,0,0,0.6183130741119385,0.3175724446773529,0,0.29707056283950806,0.20036080479621887,0.15584415197372437,0.39393940567970276,1,0,0,0,0,0,0,0,1,0.5740528106689453,0.9416195750236511,0,0,0
IY-206i,IY-206i,False,20,1654692192351,303,33,1,0,0,-3,1,0,0,0,0.626992404460907,0.3250223398208618,0,0.2985993027687073,0.20152752101421356,0.15032680332660675,0.375,1,0,0,0,0,0,0,0,1,0.5793742537498474,0.9505703449249268,0,0,0
IY-206i,IY-206i,False,21,1655296992351,301,32,1,0,0,-2,-1,0,0,0,0.6362471580505371,0.3237058222293854,0,0.29995399713516235,0.20256367325782776,0.14191418886184692,0.39393940567970276,1,0,0,0,0,0,0,0,1,0.5824111700057983,0.9551098346710205,0,0,0
IY-206i,IY-206i,False,22,1655901792351,322,32,1,0,0,21,0,0,0,0,0.7780217528343201,0.3332665264606476,0,0.3015696704387665,0.20379632711410522,0,0.375,1,0,0,59,0,0,0,0,1,0.5878894925117493,0.964320182800293,0,0,0
IY-206i,IY-206i,False,23,1656506592351,360,33,1,0,0,38,1,0,0,0,0.8285766839981079,0.3293140232563019,0,0.29783931374549866,0.20094549655914307,0,0.375,1,0,0,38,0,0,0,0,1,0.553709864616394,0.9090909361839294,0,0,0
IY-206i,IY-206i,False,24,1657111392351,399,33,1,0,0,39,0,0,0,0,0.8164893984794617,0.3067516088485718,0,0.28803905844688416,0.1934598833322525,0,0.39393940567970276,1,0,0,0,0,0,0,0,1,0.4995005130767822,0.8210180401802063,0,0,0
IY-206i,IY-206i,False,25,1657716192351,415,33,1,0,0,16,0,0,0,0,0.7480414509773254,0.2795974612236023,0,0.27519217133522034,0.18364787101745605,0.09774436056613922,0.39393940567970276,1,0,0,0,0,0,0,0,1,0.45516613125801086,0.7490636706352234,0,0,0
IY-206i,IY-206i,False,26,1658320992351,413,31,1,0,0,-2,-2,0,0,0,0.6796585917472839,0.25710374116897583,0,0.26438581943511963,0.17539477348327637,0.1325301229953766,0.39393940567970276,1,0,0,0,0,0,0,0,1,0.4391743540763855,0.7230657935142517,0,0,0
IY-206i,IY-206i,False,27,1658925792351,410,31,1,0,0,-3,0,0,0,0,0.6283969283103943,0.2594655454158783,0,0.25813254714012146,0.17061655223369598,0.1283292919397354,0.35483869910240173,1,0,0,0,0,0,0,0,1,0.4434589743614197,0.7304601669311523,0,0,0
IY-206i,IY-206i,False,28,1659530592351,407,31,1,0,0,-3,0,0,0,0,0.6053928732872009,0.2632654905319214,0,0.25537174940109253,0.16850657761096954,0.12195122241973877,0.35483869910240173,1,0,0,0,0,0,0,0,1,0.4464285671710968,0.7352941036224365,0,0,0
IY-206i,IY-206i,False,29,1660135392351,405,30,1,0,0,-2,-1,0,0,0,0.6015648245811462,0.27047163248062134,0,0.2550378441810608,0.16825023293495178,0.11547911912202835,0.35483869910240173,1,0,0,0,0,0,0,0,1,0.449438214302063,0.7401924729347229,0,0,0
IY-206i,IY-206i,False,30,1660740192351,402,30,1,0,0,-3,0,0,0,0,0.606031596660614,0.28443482518196106,0,0.2558414041996002,0.16886183619499207,0.1111111119389534,0.3333333432674408,1,0,0,0,0,0,0,0,1,0.45269352197647095,0.745712161064148,0,0,0
IY-206i,IY-206i,False,31,1661344992351,399,30,1,0,0,-3,0,0,0,0,0.6134946942329407,0.29376131296157837,0,0.25694212317466736,0.16970114409923553,0.10447761416435242,0.3333333432674408,1,0,0,0,0,0,0,0,1,0.4557885229587555,0.7507507801055908,0,0,0
IY-206i,IY-206i,False,32,1661949792351,396,30,1,0,0,-3,0,0,0,0,0.6212391257286072,0.3000287711620331,0,0.25802573561668396,0.1705278754234314,0.09774436056613922,0.3333333432674408,1,0,0,0,0,0,0,0,1,0.45892611145973206,0.7558578848838806,0,0,0
IY-206i,IY-206i,False,33,1662554592351,393,30,1,0,0,-3,0,0,0,0,0.6293044686317444,0.30415529012680054,0,0.25911375880241394,0.17135828733444214,0.09090909361839294,0.3333333432674408,1,0,0,0,0,0,0,0,1,0.46210721135139465,0.7610350251197815,0,0,0
IY-206i,IY-206i,False,34,1663159392351,390,30,1,0,0,-3,0,0,0,0,0.6375930905342102,0.30722513794898987,0,0.2602115273475647,0.17219629883766174,0.08396946638822556,0.3333333432674408,1,0,0,0,0,0,0,0,1,0.4653327167034149,0.7662835121154785,0,0,0
RY-853e,RY-853e,False,0,1654195956280,188,4,0,0,0,-12,4,0,0,0,0.4000000059604645,0.8500000238418579,0.6499999761581421,0.3499999940395355,0.25,0.5,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
RY-853e,RY-853e,False,1,1654800756280,181,5,0,0,0,-7,1,0,0,0,0.4196399450302124,0.32692307233810425,0.6499999761581421,0.3499999940395355,0.25,0.4680851101875305,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
RY-853e,RY-853e,False,2,1655405556280,175,5,0,0,0,-6,0,0,0,0,0.4340861141681671,0.20000000298023224,0.6499999761581421,0.3499999940395355,0.25,0.4475138187408447,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
RY-853e,RY-853e,False,3,1656010356280,171,5,0,0,0,-4,0,0,0,0,0.45060625672340393,0.08947368711233139,0.6499999761581421,0.3499999940395355,0.25,0.4285714328289032,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
RY-853e,RY-853e,False,4,1656615156280,169,4,0,0,0,-2,-1,0,0,0,0.4654639959335327,0.042500000447034836,0.6499999761581421,0.3499999940395355,0.25,0.4152046740055084,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
RY-853e,RY-853e,False,5,1657219956280,168,3,0,0,0,-1,-1,0,0,0,0.4790152907371521,0,0.6499999761581421,0.3499999940395355,0.25,0.4082840383052826,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
RY-853e,RY-853e,False,6,1657824756280,167,2,0,0,0,-1,-1,0,0,0,0.48775047063827515,0,0.6499999761581421,0.3499999940395355,0.25,0.4047619104385376,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
RY-853e,RY-853e,False,7,1658429556280,167,2,0,0,0,0,0,0,0,0,0.49372464418411255,0,0.6499999761581421,0.3499999940395355,0.25,0.401197612285614,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
RY-853e,RY-853e,False,8,1659034356280,153,2,0,0,0,-14,0,0,0,0,0.2971595823764801,0,0.38999998569488525,0.20999999344348907,0.15000000596046448,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QF-930b,QF-930b,False,0,1655133088171,256,4,0,0,0,56,4,0,0,0,1,0.8500000238418579,0.6499999761581421,0.3499999940395355,0.25,0,0,0,0,0,160,0,0,0,0,1,1,1,0,0,0
